Efternavne pr. 1. januar 2014

Navn	ANTAL
SIGSGAARD	275
FLEISCHER	274
LUNDHOLM	274
LYSTER	274
OPSTRUP	274
PIIL	274
PRÆSTEGAARD	274
AKRAM	273
BADEN	273
KYHN	273
BOUTRUP	272
EGEBJERG	272
HELT	272
HYLDIG	272
HØI	272
MOE	272
TOFTEGAARD	272
BRØNS	271
HEILMANN	271
LYNNERUP	271
MIRZA	271
SCHULZE	271
ØLAND	271
AAKJÆR	270
MÆRSK	270
GERLACH	269
GRAUGAARD	269
HALLING	269
KUHLMANN	269
RISE	269
VESTERAGER	269
WEDEL	269
BRAUN	268
ENGELHARDT	268
GOTTFREDSEN	268
KAMMERSGAARD	268
MORELL	268
NYGÅRD	268
RISHØJ	268
RUDOLPH	268
TVEDE	268
BENDER	267
BINDSLEV	267
BORDING	267
KLARSKOV	267
NØRTOFT	267
BASODA	266
DALAGER	266
ROSENVINGE	266
TINGLEFF	266
UHRE	266
VO	266
WILLE	266
CARØE	265
EILERSEN	265
EJLERTSEN	265
GRANDT	265
HOLMBOE	265
STRANDBERG	265
STRUNGE	265
WITTRUP	265
ADRIAN	264
BRÆNDSTRUP	264
FOMSGAARD	264
HOLSE	264
LANGER	264
NGO	264
PREHN	264
QUISTGAARD	264
WENDELBOE	264
BLAK	263
EHMSEN	263
RISGAARD	263
SKOVSEN	263
STENDERUP	263
WITH	263
ØSTERBYE	263
HOE	262
HVIDT	262
KARATAS	262
KIRKETERP	262
KRISTJANSEN	262
NYRUP	262
PREISLER	262
SIIG	262
DINH	261
GLAVIND	261
KÜHL	261
VEJRUP	261
BULL	260
HVILSOM	260
KASSEM	260
LY	260
DINSEN	259
DROST	259
GODSK	259
GRUNDAHL	259
HERBST	259
KARIM	259
LØKKE	259
STÆRMOSE	259
ØSTERBERG	259
BAASTRUP	258
JANSSON	258
KYNDESEN	258
SKOVSTED	258
BREINHOLT	257
LISBERG	257
LØNSTRUP	257
TREBBIEN	257
ELNEGAARD	256
PODER	256
SHARMA	256
ADSERSEN	255
BOLDT	255
INGVORSEN	255
SØNDER	255
ANTHONY	254
BERNTH	254
BRYDE	254
EILERTSEN	254
FOGT	254
HOUMØLLER	254
SKALS	254
TUXEN	254
AGER	253
ARNDT	253
ARP	253
BRÄUNER	253
BUCHHAVE	253
GLINTBORG	253
GUDIKSEN	253
HVELPLUND	253
LINDEMANN	253
MØRKEBERG	253
SANDAL	253
STOLTZE	253
ULSTRUP	253
VEJEN	253
ØSTRUP	253
AABY	252
DAL	252
EGEDE	252
LYNGBY	252
RATH	252
ROSENQUIST	252
DETHLEFSEN	251
GRØNFELDT	251
LØTH	251
LØVGREEN	251
NICLASEN	251
DANG	250
DAUGBJERG	250
DITLEV	250
HJULER	250
LINDBJERG	250
LINDQVIST	250
SCHANDORFF	250
ULDALL	250
DONS	249
GRUNNET	249
ERDEM	248
HALSKOV	248
LYSDAL	248
MØLLEGAARD	248
ROLSTED	248
RUSBJERG	248
WENDT	248
AMBY	247
CHABERT	247
HOLLAND	247
HVAS	247
MOESLUND	247
WENG	247
WILKEN	247
BYRIALSEN	246
GABRIELSEN	246
ALMIND	245
ASKHOLM	245
EVALD	245
FYNBO	245
JULIUS	245
VIGSØ	245
ABDULLAHI	244
DIGE	244
HODZIC	244
KASTBJERG	244
REIMANN	244
RIISBERG	244
RUBÆK	244
TAHA	244
ABDALLAH	243
BRAMMING	243
CLASEN	243
LANGBERG	243
ROMME	243
RUD	243
RØGE	243
SCHIØTT	243
SIMON	243
SVARRE	243
AUGUSTESEN	242
BRØND	242
FINNE	242
GRAND	242
HESTBÆK	242
JUNG	242
KORTEGAARD	242
KØNIG	242
SEIDELIN	242
VESTH	242
BAUMANN	241
DYRBY	241
HALLE	241
LEVISEN	241
NORDAHL	241
ROSENKVIST	241
RØNBERG	241
SCHØN	241
VALSTED	241
VIUM	241
AKSELSEN	240
BORGEN	240
BRØNDSTED	240
HOU	240
KILDEGAARD	240
LUNDSTEEN	240
LYNGBYE	240
STEINESS	240
TOUSTRUP	240
BASTRUP	239
BENNIKE	239
DALGAS	239
JOVANOVIC	239
ZINCK	239
BOLDSEN	238
ESKELUND	238
GANDRUP	238
SPANGSBERG	238
THING	238
TRANHOLM	238
AARØE	237
FJORD	237
FRØLICH	237
HOFFMEYER	237
HUNDEBØL	237
HØJFELDT	237
BAAGØE	236
BØNNELYKKE	236
KALLEHAUGE	236
MELCHIOR	236
SCHLOSSER	236
THIELSEN	236
ASP	235
BLACK	235
DAHLIN	235
DE NEERGAARD	235
FÆRGEMANN	235
HOLTEN	235
MEINECHE	235
SJØBERG	235
TIEDEMANN	235
ØLLGAARD	235
BØGGILD	234
CAKMAK	234
HAURUM	234
LANGELUND	234
REIMERS	234
RUBIN	234
STUB	234
SYLVESTERSEN	234
VERNERSEN	234
BENJAMINSEN	233
HALILOVIC	233
PRÆSTHOLM	233
STEGMANN	233
YOUSSEF	233
BROHUS	232
DYBRO	232
EGGERS	232
GRØNDAL	232
RAUFF	232
THODE	232
TOKMAK	232
BARTHOLDY	231
BERISHA	231
BJØRK	231
BUCHARDT	231
ELLEBY	231
FROSTHOLM	231
GRUBE	231
HAAR	231
MARIEGAARD	231
BUCHWALD	230
ETTRUP	230
FANGEL	230
FUCHS	230
HELLER	230
HENNING	230
LISBY	230
MAIGAARD	230
USSING	230
ELLING	229
GEORGSEN	229
KAASGAARD	229
LYAGER	229
RYBORG	229
VALLENTIN	229
ANWAR	228
BREDGAARD	228
DÜRR	228
MIKAELSEN	228
ROSENGAARD	228
SANDFELD	228
SCHRIVER	228
STAUNSTRUP	228
VOLDER	228
BERGHOLT	227
GJØRUP	227
HAMMERSHØJ	227
HOSBOND	227
LAWAETZ	227
RØNDE	227
STRUVE	227
STÆRK	227
TJØRNELUND	227
	227
ABILD	226
HAUBERG	226
KJELSTRUP	226
LAURBERG	226
MOSGAARD	226
PLATZ	226
SPLIID	226
TINGGAARD	226
WESSEL	226
ASLAN	225
BASHIR	225
DYRBERG	225
EGESKOV	225
GRAVERSGAARD	225
KAHR	225
KAPLAN	225
KÜCÜKAVCI	225
KØLLE	225
PLESS	225
STEIN	225
VALEUR	225
WESTERBERG	225
YASAR	225
BORGGAARD	224
BYRIEL	224
HORNBÆK	224
HØRLYCK	224
LORENSEN	224
LYBERTH	224
ROSSING	224
ESMANN	223
HELMER	223
MYHRE	223
SCHARLING	223
TRUDSLEV	223
WERGE	223
ZEUTHEN	223
EJSTRUP	222
HOULBERG	222
LINDSKOV	222
LUNDORFF	222
TANDERUP	222
WEILE	222
BØGEBJERG	221
HAMBORG	221
HØRNING	221
HØYRUP	221
LEHRMANN	221
LUTHER	221
MAHAMED	221
NILAUSEN	221
ROSENSTAND	221
SCHOUSBOE	221
STEENSTRUP	221
TRANKJÆR	221
TRILLINGSGAARD	221
VEJLGAARD	221
BAYER	220
BOM	220
COLLIN	220
DYRHOLM	220
FRYDENDAL	220
GERDES	220
GUDMANDSEN	220
JELLESEN	220
JUNCHER	220
KNAK	220
NØRREMARK	220
ROSENGREN	220
GRARUP	219
HØGSTED	219
SKOVHUS	219
HOLDGAARD	218
KOBBERØ	218
LANNG	218
LINNEBERG	218
MOBERG	218
RØNNING	218
VOGEL	218
WINTER	218
ARABACI	217
BARTHOLOMÆUSSEN	217
CORDES	217
FLY	217
FREDSTED	217
GÜLTEKIN	217
HYLLEBERG	217
HØGSBERG	217
KIM	217
KONGSBAK	217
LEMVIG	217
LÜTZHØFT	217
NORDESTGAARD	217
ROSENKRANTZ	217
WAHL	217
WEGENER	217
BIRKEBÆK	216
EBERT	216
GOMMESEN	216
HADBERG	216
HAUNSTRUP	216
NAVNTOFT	216
NEVE	216
PRIESS	216
REVSBECH	216
STENGER	216
DAMBERG	215
GADGAARD	215
HEISELBERG	215
HESTBECH	215
HJORTLUND	215
LUNDAGER	215
PLAUBORG	215
POPP	215
RAHR	215
UHRSKOV	215
VOGELIUS	215
DREWS	214
GAM	214
GAMST	214
HJULMAND	214
LEONHARDT	214
MOTH	214
NYBOE	214
RØJKJÆR	214
SKJØTT	214
SKOUBOE	214
SOLGAARD	214
STABELL	214
TOMMERUP	214
XU	214
BRORSEN	213
BØG	213
GJESING	213
KAASTRUP	213
KLINKE	213
KONGE	213
LEVRING	213
MØBERG	213
FRØSTRUP	212
HASSELBALCH	212
KYNDE	212
RAHIMI	212
VEDSTED	212
WEIS	212
DIEU	211
GIVERSEN	211
HJERMITSLEV	211
HJØLLUND	211
HOLMER	211
MELLERGAARD	211
RANK	211
RØRBÆK	211
SCHÄFER	211
SKJOLD	211
AFZAL	210
BARFOED	210
BOESGAARD	210
BREMER	210
DAVID	210
ENGELBRECHTSEN	210
HOLLESEN	210
HOLMGREN	210
KESKIN	210
KJELDBJERG	210
LAVRSEN	210
NIKOLAISEN	210
STAHL	210
EL-KHATIB	209
HØRUP	209
KÖSE	209
NIKOLIC	209
NOESGAARD	209
NONBO	209
WEIBEL	209
EGGERT	208
FREDBERG	208
GEJL	208
HOFMANN	208
KETELSEN	208
KIÆR	208
LINDHARD	208
LOLK	208
MALTESEN	208
MEULENGRACHT	208
MOHAMMADI	208
POULSGAARD	208
SEKER	208
BARTELS	207
BLIGAARD	207
JESPERSGAARD	207
RABEN	207
SCHUMACHER	207
SKØDT	207
SØLLING	207
URBAN	207
WITTENDORFF	207
WOLTER	207
AASTED	206
ADAN	206
DIRKSEN	206
EBBE	206
HEISE	206
HUNDAHL	206
LILJA	206
PRIP	206
SØLTOFT	206
ASKJÆR	205
BJØRNHOLT	205
BOVBJERG	205
GAMMELBY	205
GÜL	205
KORNERUP	205
NASSER	205
NØRHAVE	205
RUGAARD	205
STEENSGAARD	205
STOLTENBERG	205
THOR	205
VINKEL	205
ÖZER	205
ALSING	204
BERGGREN	204
MORTHORST	204
MØGELVANG	204
ROSENBÆK	204
SAMSON	204
STUBKJÆR	204
SVEISTRUP	204
THULIN	204
ZIMMER	204
ØRTOFT	204
GAARDBO	203
HOLBEK	203
HOLK	203
KIDMOSE	203
MAUL	203
OLANDER	203
ROM	203
SIDENIUS	203
UBBESEN	203
EKSTRØM	202
FAST	202
FJORDSIDE	202
GRØNNEGAARD	202
HASSELSTRØM	202
HOUGESEN	202
KARKOV	202
NEXØ	202
RAVNHOLT	202
SCHNELL	202
SHEIKH	202
SØHOLM	202
VAGNER	202
VIDEBÆK	202
ESKEROD	201
HEDENSTED	201
KØLBÆK	201
NILSEN	201
SVÆRKE	201
THEISEN	201
VIBE	201
DYREBORG	200
GJERLØV	200
HAUBJERG	200
KÄHLER	200
LILLIE	200
LOCK	200
MELSEN	200
NYVANG	200
PRANG	200
THORSTENSEN	200
TILSTED	200
YALCIN	200
ALTINTAS	199
AMIRI	199
BONNERUP	199
DOKTOR	199
FRANTSEN	199
HALLBERG	199
HINDKJÆR	199
HORUP	199
JOHANNESSON	199
KØPPEN	199
LAUMANN	199
MAU	199
RUNE	199
VINDUM	199
BRØDBÆK	198
DIXEN	198
GRUBBE	198
KILDE	198
LÜTHJE	198
ROSENGREEN	198
STARK	198
AMDISEN	197
DAN	197
DETLEFSEN	197
DOLLERIS	197
DYRVIG	197
HYMØLLER	197
KROGSTRUP	197
MATTHIASEN	197
PORS	197
ROLIGHED	197
STEINER	197
WITTE	197
AHLE	196
EWALD	196
FREUND	196
HOUE	196
INGVARTSEN	196
JUL	196
KIIL	196
KOBBERNAGEL	196
OLIN	196
QUAADE	196
RADOOR	196
SEVERIN	196
STUBBERUP	196
STÆR	196
THIIM	196
BØGEDAL	195
DICHMANN	195
DYRMOSE	195
EGSGAARD	195
EIS	195
ERDOGAN	195
FRYDKJÆR	195
HAAS	195
HARPSØE	195
HAUGSTED	195
LEEGAARD	195
LENSKJOLD	195
LØNBERG	195
RABJERG	195
REFSTRUP	195
RØDGAARD	195
USTRUP	195
WARSAME	195
WINBERG	195
AHRENKIEL	194
BODIN	194
BOJER	194
BRANDER	194
COBAN	194
HEGNER	194
KARLSON	194
RAVNSBÆK	194
ROSING	194
SCHACHT	194
SUNDAHL	194
ARVEDSEN	193
CHEMNITZ	193
DOMINO	193
FJELDSTED	193
FURBO	193
GRUNDTVIG	193
GUDE	193
HAUERSLEV	193
ISRAELSEN	193
KLEIS	193
KLOSTERGAARD	193
LEI	193
OHRT	193
OKKELS	193
REINERT	193
SALEM	193
TRÆHOLT	193
ØGENDAHL	193
AALLING	192
AUGUSTINUS	192
DICH	192
GINNERUP	192
GRANDJEAN	192
KAA	192
KARTAL	192
LINDVIG	192
LINTRUP	192
MOUSSA	192
MUHLIG	192
PFEIFFER	192
ROSENFELDT	192
SCHUMANN	192
SPERLING	192
TOPAL	192
YÜCEL	192
ØLGAARD	192
BAST	191
CONRAD	191
ENGMANN	191
FINSEN	191
FRYDENSBERG	191
GAJHEDE	191
GROSS	191
GUSTAFSON	191
HEINESEN	191
HOLBECH	191
KLYSNER	191
OLDENBURG	191
THØSTESEN	191
WATSON	191
YU	191
ALBERS	190
CIFTCI	190
DYG	190
ELIASSON	190
FAURSCHOU	190
HOLLEUFER	190
JOHNSSON	190
KURT	190
OSTENFELD	190
PABST	190
SCHØNBERG	190
SNITGAARD	190
SONDRUP	190
THISGAARD	190
TRAMPEDACH	190
AGESEN	189
AMTOFT	189
ARNDAL	189
BETZER	189
BØGESKOV	189
ELHOLM	189
GERTZ	189
GRAMSTRUP	189
HOLGAARD	189
JEREMIASSEN	189
KARABULUT	189
KNUTZEN	189
LEGAARD	189
SIDELMANN	189
STEFFEN	189
THYKJÆR	189
WONG	189
BIRKKJÆR	188
FELDBORG	188
FØNS	188
LENNERT	188
MAARUP	188
NØRLEM	188
SCHARFF	188
TOFTGAARD	188
BAASCH	187
BARSØE	187
DIEDRICHSEN	187
EVENSEN	187
FROBERG	187
HOELGAARD	187
KUDAHL	187
MOLDT	187
NAUTRUP	187
THEMSEN	187
TOXVÆRD	187
TRABJERG	187
TRANE	187
BALTZERSEN	186
BELL	186
CORYDON	186
DAHM	186
DRESCHER	186
EKLUND	186
ENGEDAL	186
JOHANSON	186
LAIER	186
LAMBÆK	186
LU	186
MELANDER	186
NORDBY	186
PINHOLT	186
RANDLØV	186
REHMAN	186
RUDE	186
THEIL	186
TÆKKER	186
AVDIC	185
BERNHARD	185
DÜRING	185
JOCHIMSEN	185
PALLE	185
SCHWANER	185
SEIERSEN	185
SIMONI	185
STIGAARD	185
THESBJERG	185
ZHOU	185
ALSTED	184
ATZEN	184
BUCHHOLTZ	184
DJERNÆS	184
FREDBORG	184
GRAAKJÆR	184
GREVSEN	184
HAURITZ	184
HO	184
KAYSEN	184
KIZILKAYA	184
POLD	184
SCHUSTER	184
SPECHT	184
THERS	184
THYE	184
ZAAR	184
ØSTERLUND	184
BENZON	183
BERGLUND	183
BRANDSBORG	183
BUI	183
FAGERBERG	183
HALDRUP	183
JACOBI	183
KART	183
KRASNIQI	183
LANDBO	183
LISBJERG	183
LYSEMOSE	183
MOUSTGAARD	183
PORSBORG	183
SAEED	183
SCHØDT	183
SCHØNING	183
STRANDBY	183
THAGAARD	183
VILLESEN	183
WRAAE	183
GUDBERGSEN	182
JAGD	182
KHALAF	182
KLUG	182
LYNGSØE	182
MAMMEN	182
PETROVIC	182
SCHRAMM	182
SJØRUP	182
THORGAARD	182
VESTERLUND	182
WILKENS	182
AKTAS	181
BINDER	181
BIRKEMOSE	181
BØNDING	181
EL-SAYED	181
HAMMERICH	181
KIRSTEIN	181
KLOK	181
KOED	181
LINDHOLT	181
LYDIKSEN	181
PAUSTIAN	181
SKJELMOSE	181
SUNDGAARD	181
URUP	181
WILLER	181
WOHLERT	181
ZACHARIASEN	181
BACHER	180
BILSTRUP	180
BODHOLDT	180
BRAAD	180
KUMAR	180
MULBJERG	180
NØRUP	180
RAND	180
RYOM	180
SALOMON	180
SCHNACK	180
SCHREIBER	180
SIGURDSSON	180
STIGSEN	180
STRUCK	180
STØTTRUP	180
TORBENSEN	180
TRÆRUP	180
UCAR	180
ZANGENBERG	180
BAKKE	179
BRAAE	179
BØTTGER	179
KEMPEL	179
KOLSTRUP	179
KRATH	179
KYSTER	179
LØVENDAHL	179
MARX	179
PHILLIP	179
PORSE	179
SAMS	179
SASS	179
SCHOUGAARD	179
SCHOUW	179
SONNICHSEN	179
STEENGAARD	179
SVANHOLM	179
THOMPSON	179
TORDRUP	179
UGLEBJERG	179
VIUFF	179
AHRENSBERG	178
AMUNDSEN	178
BRYLLE	178
DALSKOV	178
DANIEL	178
HYBEL	178
KORTSEN	178
LORENZ	178
LUNDTOFT	178
MASTRUP	178
MØLLER-JENSEN	178
OLUFSEN	178
REINHARDT	178
SPRINGBORG	178
BERGH	177
BJERGE	177
BRANDI	177
BRAUER	177
EBERHARDT	177
EKSTRAND	177
GANDERUP	177
GIESE	177
GRUE	177
HESSNER	177
HJØRRINGGAARD	177
HØSTRUP	177
KARIMI	177
KIRCHHOFF	177
KVORNING	177
MØLHOLM	177
NIKA	177
SCHIØLER	177
SVENSON	177
TANGGAARD	177
VAABEN	177
ADEN	176
BERGEN	176
BLOMBERG	176
DANDANELL	176
FIND	176
HENCKEL	176
LATIF	176
LOMBORG	176
RIGGELSEN	176
STEN	176
TEGLBJÆRG	176
VANGGAARD	176
VESTERHOLM	176
BECKMANN	175
BENDIKSEN	175
BØGSTED	175
FERSLEV	175
FILIPSEN	175
FRANZEN	175
GÜLER	175
HARTZ	175
HORNEMANN	175
HOUBORG	175
KORSHØJ	175
LAIGAARD	175
LAUERSEN	175
LØBNER	175
OLLING	175
PAGAARD	175
PULTZ	175
RAHMAN	175
ROBINSON	175
TAMER	175
UNDERBJERG	175
BERGMAN	174
BIELEFELDT	174
BREGNHØJ	174
BURKAL	174
EKMAN	174
GELLERT	174
GRIMSTRUP	174
HELLEDIE	174
HOLDE	174
JESSING	174
KOLBY	174
KORGAARD	174
KORSBÆK	174
KÜCÜK	174
MARQUART	174
MEYHOFF	174
MØLBÆK	174
SCHUNCK	174
SKYTT	174
STAUNING	174
VORRE	174
WALKER	174
BECHER	173
BERGSTEDT	173
BERTHOU	173
BOAS	173
BOZKURT	173
BRÆNDGAARD	173
CORELL	173
DØJ	173
FINDERUP	173
GJEDSTED	173
HEIDELBACH	173
HELGESEN	173
HELLE	173
KRØLL	173
MALMGREN	173
PAARUP	173
SCHALDEMOSE	173
AKDENIZ	172
BERGQVIST	172
CAO	172
DEICHMANN	172
HINDSGAUL	172
KELLY	172
KUNZ	172
LEED	172
LUDVIG	172
MANNICHE	172
NØRMARK	172
SCHADE	172
SKOUSEN	172
THORSTEINSSON	172
WRANG	172
BEHRENDT	171
DIEMER	171
FINNERUP	171
GRØNVALL	171
HAVN	171
HULGAARD	171
MIDJORD	171
NOBEL	171
OKUTAN	171
PEHRSSON	171
RAJA	171
ROSENKJÆR	171
SIG	171
SJØRSLEV	171
TELLING	171
TRØJBORG	171
VINKLER	171
WIED	171
WIUFF	171
AABO	170
BELTOFT	170
BONNE	170
CRONE	170
ERDMANN	170
HARPØTH	170
HARRIS	170
HUUSOM	170
KABEL	170
MOORE	170
NOLSØE	170
SCHAUMANN	170
SUNDBERG	170
TRANGBÆK	170
VILLEMOES	170
BICEN	169
BROUER	169
BÆLUM	169
CHAABAN	169
FORCHHAMMER	169
FRIES	169
GULD	169
HAGSTRØM	169
HAUN	169
HEJLSKOV	169
HOSSEINI	169
HÅKONSSON	169
KAAD	169
KAY	169
LIBORIUSSEN	169
MANDAL	169
MOSBÆK	169
NISS	169
OVERGÅRD	169
ROESEN	169
SAMSØE	169
SCHJERNING	169
SEIDLER	169
VETTER	169
AZZAM	168
BREMS	168
EMANUELSEN	168
FILSKOV	168
HARRITZ	168
HESSEL	168
HINTZE	168
KEINICKE	168
KOCAK	168
MØLLGAARD	168
QURESHI	168
RØPKE	168
SANDAHL	168
VEDSTESEN	168
ARNESEN	167
BARSLEV	167
BOLDING	167
BUDDE	167
CHRESTENSEN	167
GRAULUND	167
HILDEBRAND	167
KNOP	167
KROGAGER	167
LAUSTRUP	167
OKSEN	167
PRYDS	167
QVORTRUP	167
REBSDORF	167
REITZ	167
ROLAND	167
SALMAN	167
SANDVAD	167
WØLDIKE	167
BAAGØ	166
BARTHOLIN	166
BISCHOFF	166
BREGENDAHL	166
ELLEY	166
HIMMELSTRUP	166
NIELSON	166
NORDBERG	166
THORNDAHL	166
ALSTRØM	165
BLUME	165
DAHLERUP	165
ELMELUND	165
FLYGER	165
GAARD	165
GABRIEL	165
HORSTED	165
KIRAN	165
LADING	165
LICHT	165
MARSCHALL	165
MÜNSTER	165
NYHUUS	165
PETRI	165
RICH	165
RINGSTED	165
ROSTGAARD	165
SKOVBORG	165
STEFFENS	165
TRYK	165
VEGEBERG	165
VENØ	165
ZHAO	165
ATICI	164
BAHN	164
BEHREND	164
BREDVIG	164
BRUND	164
ERIKSTRUP	164
FRANSEN	164
HEINSEN	164
HESSELHOLT	164
HUMMEL	164
KRAGLUND	164
KRONHOLM	164
KRØJGAARD	164
LOURING	164
MELBYE	164
PETERSON	164
SKOVSENDE	164
SVARE	164
TRINH	164
TØNNING	164
ADOLFSEN	163
AHLGREN	163
BELLING	163
DOLMER	163
FLINK	163
GEHRT	163
GRINDERSLEV	163
JANS	163
KLÆRKE	163
KRAB	163
LAYBOURN	163
MOLS	163
MØLBY	163
NANCKE	163
RAAGAARD	163
REDZEPI	163
REESE	163
ROSBORG	163
ROSENBECK	163
RØNNEST	163
SCHØNEMANN	163
STENBÆK	163
SØGÅRD	163
TIND	163
ULDAL	163
VANGSTED	163
VEGGERBY	163
ÜNAL	163
BEBE	162
BOLLERUP	162
BRAHE	162
BRODTHAGEN	162
BYG	162
BØTKER	162
CARL	162
FAARUP	162
FLINTHOLM	162
FREY	162
GIVSKOV	162
HAUGSTRUP	162
HOLMSGAARD	162
JACKSON	162
JAKOBSGAARD	162
KAABER	162
LILHOLT	162
LUU	162
MAEGAARD	162
MARSTRAND	162
RAI	162
THORKILDSEN	162
THORSLUND	162
TORNBJERG	162
WELLING	162
ABILDSKOV	161
ANTONISEN	161
BEDSTED	161
BENNEDSGAARD	161
BREINER	161
DAHLBERG	161
GRØNTVED	161
LINDENSKOV	161
LUCAS	161
LUNDBLAD	161
OEHLENSCHLÆGER	161
ROSAGER	161
ROSGAARD	161
TIPSMARK	161
ZHENG	161
ADAM	160
AKBARI	160
ALLER	160
ASFERG	160
BODE	160
BURCHARDT	160
EHRENREICH	160
GARCIA	160
KROER	160
LAJER	160
MAACK	160
NEBEL	160
NEDERBY	160
RAMADANI	160
SKADHAUGE	160
THINGHOLM	160
WESTER	160
WINSLØW	160
DUNKER	159
ENGELBRETH	159
FREDSGAARD	159
HORNUM	159
JORDAN	159
JORDT	159
KARAMAN	159
KOLMOS	159
LEGARTH	159
LYSDAHL	159
MOMME	159
PALMELUND	159
SANDBÆK	159
SANDERSEN	159
SKJOLDAGER	159
SKYDSGAARD	159
STERUP	159
THAISEN	159
TRUE	159
VEMMELUND	159
ALAM	158
ALBECK	158
BOERIIS	158
DAVIES	158
DE PLACE	158
FUNK	158
JÜRS	158
KROMAN	158
LUND-HANSEN	158
NYSOM	158
RAABY	158
SANDERHOFF	158
SEEMANN	158
THELIN	158
UTOFT	158
WINDFELD	158
BALLEBY	157
BLOHM	157
ELMSTRØM	157
ENGLUND	157
FRISTRUP	157
FRYDENDAHL	157
GAMMELMARK	157
GUNNARSSON	157
HAUPT	157
HEINZE	157
HØRDUM	157
KANNEGAARD	157
KJÆRULF	157
LEVY	157
MATTESEN	157
OFFENBERG	157
POPOVIC	157
SILLESEN	157
SIMMELSGAARD	157
THOUGAARD	157
VILSEN	157
VILSGAARD	157
BIEHL	156
BOELSMAND	156
BUSSE	156
GUSTAFSEN	156
HØIBERG	156
KARACA	156
KARLSKOV	156
KEIL	156
LARSON	156
LINDHARDTSEN	156
NÆSBY	156
OTTSEN	156
PORSGAARD	156
RIAZ	156
RISUM	156
SCHEUER	156
TERNDRUP	156
THORSØE	156
VILLEFRANCE	156
VON BÜLOW	156
WEIDEMANN	156
WELLEJUS	156
WHITE	156
WITTENKAMP	156
BROSBØL	155
COLAK	155
DEMIRTAS	155
EGE	155
GJERULFF	155
HERTEL	155
INGWERSEN	155
KEMPF	155
PRESS	155
REX	155
SKOVMOSE	155
SØRUP	155
ALICI	154
BARGHOLZ	154
BREUNING	154
ELDRUP	154
HAUSTED	154
HOLBERG	154
KJEMTRUP	154
KNOBLAUCH	154
LAGE	154
MATZ	154
NUUR	154
OVERBECK	154
REHER	154
SANDHOLT	154
SCHAU	154
SCHROLL	154
SLOTT	154
SPIEGELHAUER	154
SPRING	154
VIUF	154
VOGENSEN	154
AABYE	153
BONEFELD	153
BØHM	153
GUDMUNDSEN	153
GØTTSCHE	153
HARMS	153
HELWEG	153
HESEL	153
KJÆRSIDE	153
LUKASSEN	153
LYDERSEN	153
OVERBYE	153
RAMSGAARD	153
RAZA	153
RECHNAGEL	153
SALIM	153
STOLTENBORG	153
VESTERBÆK	153
VØLUND	153
WARNCKE	153
BILLING	152
BIRN	152
BREINBJERG	152
DORNONVILLE DE LA COUR	152
ELM	152
GULDBRANDT	152
HELLESØE	152
HOLLER	152
KOLLERUP	152
KVIESGAARD	152
LILTORP	152
LØWE	152
MAIBOM	152
MUHAMMAD	152
NUR	152
RØNNOV	152
SALEEM	152
SYHLER	152
TALEB	152
VINGBORG	152
WENZEL	152
WITTROCK	152
ZEDERKOF	152
BUNCH	151
CEDERHOLM	151
CERAN	151
FICK	151
GOTH	151
HINSCH	151
HOULIND	151
IB	151
ISHØY	151
JONSTRUP	151
KLINKBY	151
KRABBENHØFT	151
KÆRSGAARD	151
MØLBAK	151
NØR	151
PERMIN	151
WILMS	151
ADLER	150
AMMENTORP	150
ARPE	150
BAKER	150
BREITENSTEIN	150
BUKHAVE	150
ELMI	150
FEY	150
HAARUP	150
HANGHØJ	150
HYGUM	150
KJELDAHL	150
LINDKVIST	150
MURPHY	150
MØLLER-HANSEN	150
PELLE	150
SCHAARUP	150
TINNING	150
VISBY	150
WØHLK	150
ØRBÆK	150
AARHUS	149
ALNOR	149
BAUNGAARD	149
BRANDENBORG	149
DIGET	149
DONG	149
DYREHAUGE	149
ENGELSEN	149
FAUSING	149
HASHEMI	149
HELLUM	149
KHALID	149
KJELLBERG	149
MAJ	149
NØRBJERG	149
PLAMBECH	149
RAASCHOU	149
SAAD	149
SAMSING	149
SCHYTT	149
SEIDENFADEN	149
SKYDT	149
STOKBÆK	149
STOKLUND	149
THORBORG	149
THYREGOD	149
TOFTDAHL	149
TROEST	149
VERNER	149
VRAA	149
ZHU	149
ANKJÆR	148
BØGILD	148
BØRGLUM	148
CALISKAN	148
DAMSTED	148
ERREBO	148
FERDINANDSEN	148
GAARDSTED	148
GLARGAARD	148
HAMZA	148
HAUCH	148
HELSTED	148
HEMPEL	148
HORNSHØJ	148
JØNSON	148
KONNERUP	148
LANDER	148
LINDING	148
MØLHOLT	148
NIMB	148
PIPER	148
RADU	148
RISBJERG	148
STENSTRUP	148
ULDAHL	148
VORK	148
WARRER	148
WIINGAARD	148
WORTMANN	148
ABDULLE	147
BEIERHOLM	147
BJØRNSEN	147
EEG	147
FEILBERG	147
FRITZEN	147
GROULEFF	147
GRØNBERG	147
GØTZSCHE	147
HASAGER	147
HOMANN	147
HYBSCHMANN	147
KLITTE	147
KOCA	147
LILLEØRE	147
LINDHOLDT	147
LITTAU	147
LOSE	147
MOUSTEN	147
SPANGENBERG	147
ALM	146
ASIF	146
BARGISEN	146
BERNHARDT	146
CHAUDHRY	146
DRUD	146
FOBIAN	146
FONNESBÆK	146
GULSTAD	146
HAACK	146
HEDEMAND	146
HERRMANN	146
JANUM	146
KØBKE	146
LUNDEN	146
